FNODE_ID,F_CROSS,MAX_ADDR,MIN_ADDR,OBJECTID,PRE_DIR,STREET_NAM,STREET_TYP,TNODE_ID,TRANS_ID,T_CROSS,category,cost,description,program,ward,year
13617,4400 N HAMILTON AVE ,2160,2121,32928,W,MONTROSE,AVE,19550,102340,4400 N LINCOLN AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N HAMILTON AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
18849,2300 W LELAND AVE ,4732,4709,2825,N,LINCOLN,AVE,3557,102159,2333 W GIDDINGS ST ,Streets & Transportation,350.0,N LINCOLN AVE & W LELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
35010,2300 W EASTWOOD AVE ,4664,4641,44030,N,LINCOLN,AVE,3580,102388,2299 W LELAND AVE ,Streets & Transportation,350.0,N LINCOLN AVE & W LELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
3580,2299 W LELAND AVE ,4707,4666,45387,N,LINCOLN,AVE,18849,104535,2300 W LELAND AVE ,Streets & Transportation,350.0,N LINCOLN AVE & W LELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
22627,1299 W   ,1329,1300,3626,W,FOSTER,AVE,2660,104644,5200 N WAYNE AVE ,Streets & Transportation,600.0,W FOSTER AVE & N WAYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
2660,5200 N WAYNE AVE ,1359,1331,51125,W,FOSTER,AVE,29284,101905,5200 N GLENWOOD AVE ,Streets & Transportation,600.0,W FOSTER AVE & N WAYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
36653,1500 W LAWRENCE AVE ,4899,4800,27350,N,CLARK,ST,10918,102063,1500 W AINSLIE ST ,Streets & Transportation,350.0,N CLARK ST & W AINSLIE ST,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
10918,1500 W AINSLIE ST ,4926,4905,38094,N,CLARK,ST,18476,150958,1499 W ARGYLE ST ,Streets & Transportation,350.0,N CLARK ST & W AINSLIE ST,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
24746,3600 N BELL AVE ,2259,2232,5351,W,ADDISON,ST,35251,102878,3600 N OAKLEY AVE ,Streets & Transportation,600.0,W ADDISON ST & N OAKLEY AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
35251,3600 N OAKLEY AVE ,2327,2300,7095,W,ADDISON,ST,36450,102879,3600 N CLAREMONT AVE ,Streets & Transportation,600.0,W ADDISON ST & N OAKLEY AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
24746,3600 N BELL AVE ,2259,2232,5351,W,ADDISON,ST,35251,102878,3600 N OAKLEY AVE ,Streets & Transportation,600.0,W ADDISON ST & N OAKLEY AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
35251,3600 N OAKLEY AVE ,2327,2300,7095,W,ADDISON,ST,36450,102879,3600 N CLAREMONT AVE ,Streets & Transportation,600.0,W ADDISON ST & N OAKLEY AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
36653,1500 W LAWRENCE AVE ,4899,4800,27350,N,CLARK,ST,10918,102063,1500 W AINSLIE ST ,Streets & Transportation,350.0,N CLARK ST & W AINSLIE ST,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
10918,1500 W AINSLIE ST ,4926,4905,38094,N,CLARK,ST,18476,150958,1499 W ARGYLE ST ,Streets & Transportation,350.0,N CLARK ST & W AINSLIE ST,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
3965,1500 W WINNEMAC AVE ,5063,5033,31905,N,CLARK,ST,18462,102071,1500 W CARMEN AVE ,Streets & Transportation,350.0,N CLARK ST & W CARMEN AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
18462,1500 W CARMEN AVE ,5127,5100,50068,N,CLARK,ST,18452,102072,1500 W WINONA ST ,Streets & Transportation,350.0,N CLARK ST & W CARMEN AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
3595,2000 W EASTWOOD AVE ,4659,4631,41657,N,DAMEN,AVE,778,102301,2000 W LELAND AVE ,Streets & Transportation,350.0,N DAMEN AVE & W EASTWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
25555,2000 W WILSON AVE ,4629,4600,50308,N,DAMEN,AVE,3595,102300,2000 W EASTWOOD AVE ,Streets & Transportation,350.0,N DAMEN AVE & W EASTWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
22627,1299 W   ,1329,1300,3626,W,FOSTER,AVE,2660,104644,5200 N WAYNE AVE ,Streets & Transportation,350.0,W FOSTER AVE & N WAYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
2660,5200 N WAYNE AVE ,1359,1331,51125,W,FOSTER,AVE,29284,101905,5200 N GLENWOOD AVE ,Streets & Transportation,350.0,W FOSTER AVE & N WAYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
30914,3832 N RAVENSWOOD AVE ,1869,1800,21415,W,BERENICE,AVE,1191,102811,3837 N LINCOLN AVE ,Streets & Transportation,350.0,W BERENICE AVE & N LINCOLN AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
1191,3837 N LINCOLN AVE ,1943,1900,32309,W,BERENICE,AVE,8335,102776,3833 N DAMEN AVE ,Streets & Transportation,350.0,W BERENICE AVE & N LINCOLN AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
18849,2300 W LELAND AVE ,4732,4709,2825,N,LINCOLN,AVE,3557,102159,2333 W GIDDINGS ST ,Streets & Transportation,600.0,N LINCOLN AVE & W LELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
35010,2300 W EASTWOOD AVE ,4664,4641,44030,N,LINCOLN,AVE,3580,102388,2299 W LELAND AVE ,Streets & Transportation,600.0,N LINCOLN AVE & W LELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
3580,2299 W LELAND AVE ,4707,4666,45387,N,LINCOLN,AVE,18849,104535,2300 W LELAND AVE ,Streets & Transportation,600.0,N LINCOLN AVE & W LELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
33956,4399 N CLAREMONT AVE ,2359,2332,1495,W,MONTROSE,AVE,13618,143204,4400 N WESTERN AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N CLAREMONT AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
28411,4399 N OAKLEY AVE ,2330,2258,42919,W,MONTROSE,AVE,33956,102356,4399 N CLAREMONT AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N CLAREMONT AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
31246,4399 N HOYNE AVE ,2119,2100,76,W,MONTROSE,AVE,13617,102342,4400 N HAMILTON AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N HAMILTON AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
13617,4400 N HAMILTON AVE ,2160,2121,32928,W,MONTROSE,AVE,19550,102340,4400 N LINCOLN AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N HAMILTON AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
31246,4399 N HOYNE AVE ,2119,2100,76,W,MONTROSE,AVE,13617,102342,4400 N HAMILTON AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N HOYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
28410,4400 N SEELEY AVE ,2060,2040,19712,W,MONTROSE,AVE,31246,102343,4399 N HOYNE AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N HOYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
28412,4399 N CAMPBELL AVE ,2529,2514,10927,W,MONTROSE,AVE,13620,106597,4400 N MAPLEWOOD AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N MAPLEWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
13620,4400 N MAPLEWOOD AVE ,2561,2530,12749,W,MONTROSE,AVE,13622,106592,4400 N ROCKWELL ST ,Streets & Transportation,600.0,W MONTROSE AVE & N MAPLEWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
13614,4400 N WINCHESTER AVE ,1973,1940,24285,W,MONTROSE,AVE,13616,102304,4400 N DAMEN AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N WINCHESTER AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
13613,4400 N WOLCOTT AVE ,1933,1900,29341,W,MONTROSE,AVE,13614,102297,4400 N WINCHESTER AVE ,Streets & Transportation,350.0,W MONTROSE AVE & N WINCHESTER AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",47,2017
32239,3600 N PAULINA ST ,1725,1700,15601,W,ADDISON,ST,22791,102769,3600 N HERMITAGE AVE ,Streets & Transportation,600.0,W ADDISON ST & N HERMITAGE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
22791,3600 N HERMITAGE AVE ,1757,1730,47025,W,ADDISON,ST,34257,102791,3600 N RAVENSWOOD AVE ,Streets & Transportation,600.0,W ADDISON ST & N HERMITAGE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
8860,3600 N SEELEY AVE ,2059,2032,1751,W,ADDISON,ST,8861,104784,3600 N HOYNE AVE ,Streets & Transportation,350.0,W ADDISON ST & N HOYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
8861,3600 N HOYNE AVE ,2127,2100,19223,W,ADDISON,ST,10422,104661,3600 N HAMILTON AVE ,Streets & Transportation,350.0,W ADDISON ST & N HOYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
24746,3600 N BELL AVE ,2259,2232,5351,W,ADDISON,ST,35251,102878,3600 N OAKLEY AVE ,Streets & Transportation,600.0,W ADDISON ST & N OAKLEY AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
35251,3600 N OAKLEY AVE ,2327,2300,7095,W,ADDISON,ST,36450,102879,3600 N CLAREMONT AVE ,Streets & Transportation,600.0,W ADDISON ST & N OAKLEY AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
35849,1415 W HUTCHINSON ST ,4261,4231,13766,N,CLARK,ST,28429,102481,1424 W CULLOM AVE ,Streets & Transportation,350.0,N CLARK ST & W CULLOM AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
28429,1424 W CULLOM AVE ,4329,4300,42101,N,CLARK,ST,26375,102482,1434 W PENSACOLA AVE ,Streets & Transportation,350.0,N CLARK ST & W CULLOM AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
18849,2300 W LELAND AVE ,4732,4709,2825,N,LINCOLN,AVE,3557,102159,2333 W GIDDINGS ST ,Streets & Transportation,600.0,N LINCOLN AVE & W LELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
35010,2300 W EASTWOOD AVE ,4664,4641,44030,N,LINCOLN,AVE,3580,102388,2299 W LELAND AVE ,Streets & Transportation,600.0,N LINCOLN AVE & W LELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
3580,2299 W LELAND AVE ,4707,4666,45387,N,LINCOLN,AVE,18849,104535,2300 W LELAND AVE ,Streets & Transportation,600.0,N LINCOLN AVE & W LELAND AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
28412,4399 N CAMPBELL AVE ,2529,2514,10927,W,MONTROSE,AVE,13620,106597,4400 N MAPLEWOOD AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N CAMPBELL AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
13619,4400 N CAMPBELL AVE ,2512,2465,25864,W,MONTROSE,AVE,28412,106596,4399 N CAMPBELL AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N CAMPBELL AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
33814,4400 N ARTESIAN AVE ,2463,2430,30612,W,MONTROSE,AVE,13619,106589,4400 N CAMPBELL AVE ,Streets & Transportation,600.0,W MONTROSE AVE & N CAMPBELL AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
33080,4599 N GREENVIEW AVE ,1535,1500,7505,W,WILSON,AVE,19527,104347,4600 N ASHLAND AVE ,Streets & Transportation,350.0,W WILSON AVE & N GREENVIEW AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
36727,4600 N CLARK ST ,1464,1436,9397,W,WILSON,AVE,33080,104346,4599 N GREENVIEW AVE ,Streets & Transportation,350.0,W WILSON AVE & N GREENVIEW AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",47,2017
20179,3900 N DAMEN AVE ,2027,2000,28954,W,BYRON,ST,7847,102773,3900 N SEELEY AVE ,Streets & Transportation,21002.17,ON W BYRON ST FROM N DAMEN AVE (2000 W) TO N SEELEY AVE (2030 W),Street Resurfacing (2017),47,2017
1183,3900 N HOYNE AVE ,2127,2100,31930,W,BYRON,ST,35897,102840,3900 N HAMILTON AVE ,Streets & Transportation,29087.46,ON W BYRON ST FROM N HOYNE AVE (2100 W) TO N HAMILTON AVE (2130 W),Street Resurfacing (2017),47,2017
7852,3900 N CLAREMONT AVE ,2359,2332,42287,W,BYRON,ST,7853,102845,3900 N WESTERN AVE ,Streets & Transportation,20521.91,ON W BYRON ST FROM N CLAREMONT AVE (2330 W) TO N WESTERN AVE (2400 W),Street Resurfacing (2017),47,2017
4940,4199 N CAMPBELL AVE ,2513,2462,4262,W,BERTEAU,AVE,839,106960,4200 N CAMPBELL AVE ,Streets & Transportation,44133.65,ON W BERTEAU AVE FROM 2556 W TO N CAMPBELL AVE (2500 W),Street Resurfacing (2017),47,2017
4939,4200 N WESTERN AVE ,2460,2400,25411,W,BERTEAU,AVE,4940,143206,4199 N CAMPBELL AVE ,Streets & Transportation,44133.65,ON W BERTEAU AVE FROM 2556 W TO N CAMPBELL AVE (2500 W),Street Resurfacing (2017),47,2017
839,4200 N CAMPBELL AVE ,2525,2500,26397,W,BERTEAU,AVE,14148,106955,4199 N MAPLEWOOD AVE ,Streets & Transportation,44133.65,ON W BERTEAU AVE FROM 2556 W TO N CAMPBELL AVE (2500 W),Street Resurfacing (2017),47,2017
1149,4032 N RAVENSWOOD AVE ,1853,1800,46992,W,CUYLER,AVE,22289,102508,4033 N WOLCOTT AVE ,Streets & Transportation,3700.0,ON W CUYLER AVE FROM N RAVENSWOOD AV (1800 W) TO N WOLCOTT AV (1900 W),Street Speed Hump (2017),47,2017
4940,4199 N CAMPBELL AVE ,2513,2462,4262,W,BERTEAU,AVE,839,106960,4200 N CAMPBELL AVE ,Streets & Transportation,0.0,ON W BERTEAU AVE FROM 2556 W TO N CAMPBELL AVE (2500 W),Street Speed Hump Replacement (2017),47,2017
4939,4200 N WESTERN AVE ,2460,2400,25411,W,BERTEAU,AVE,4940,143206,4199 N CAMPBELL AVE ,Streets & Transportation,0.0,ON W BERTEAU AVE FROM 2556 W TO N CAMPBELL AVE (2500 W),Street Speed Hump Replacement (2017),47,2017
839,4200 N CAMPBELL AVE ,2525,2500,26397,W,BERTEAU,AVE,14148,106955,4199 N MAPLEWOOD AVE ,Streets & Transportation,0.0,ON W BERTEAU AVE FROM 2556 W TO N CAMPBELL AVE (2500 W),Street Speed Hump Replacement (2017),47,2017
13618,2400 W MONTROSE AVE ,4459,4400,52482,N,WESTERN,AVE,35051,110528,2400 W SUNNYSIDE AVE ,Parks & Recreation,30000.0,N WESTERN AVE & W SUNNYSIDE AVE&N LINCOLN AVE & W MONTROSE AVE,Welles Park Nature Center,47,2017
19550,2200 W MONTROSE AVE ,4462,4400,153,N,LINCOLN,AVE,4646,102339,2230 W SUNNYSIDE AVE ,Parks & Recreation,30000.0,N WESTERN AVE & W SUNNYSIDE AVE&N LINCOLN AVE & W MONTROSE AVE,Welles Park Nature Center,47,2017
33323,5600 N WAYNE AVE ,1327,1320,35619,W,BRYN MAWR,AVE,121,101796,5599 N WAYNE AVE ,Streets & Transportation,4992.61,1310 W BRYN MAWR AVE:5617 N WAYNE AVE,Alley Resurfacing Menu (2017),48,2017
35983,5599 N LAKEWOOD AVE ,1323,1300,46908,W,BRYN MAWR,AVE,33323,101795,5600 N WAYNE AVE ,Streets & Transportation,4992.61,1310 W BRYN MAWR AVE:5617 N WAYNE AVE,Alley Resurfacing Menu (2017),48,2017
121,5599 N WAYNE AVE ,1359,1326,49326,W,BRYN MAWR,AVE,35507,101797,5600 N GLENWOOD AVE ,Streets & Transportation,4992.61,1310 W BRYN MAWR AVE:5617 N WAYNE AVE,Alley Resurfacing Menu (2017),48,2017
,,,,,,,,,,,Streets & Transportation,4200.0,ON N BROADWAY FROM W HOOD AVE (6147 N) TO W GLENLAKE AVE (6099 N),Alley Speed Hump (2017),48,2017
17859,1313 W HOLLYWOOD AVE ,5670,0,17146,N,WAYNE,AVE,29280,101746,5709 N RIDGE AVE ,Streets & Transportation,30000.0,N WAYNE AVE & N RIDGE AVE,Arterial Street Bump Outs Menu (2017),48,2017
23365,5800 N KENMORE AVE ,1069,1036,16162,W,ARDMORE,AVE,20715,101719,5800 N WINTHROP AVE ,Bike Infrastructure,7500.0,ON W ARDMORE AVE FROM N KENMORE AVE (1040 W) TO N BROADWAY (1199 W),Bike Lane/Marked Shared Lane (2017),48,2017
28468,5800 N SHERIDAN RD ,1031,1000,29235,W,ARDMORE,AVE,23365,101712,5800 N KENMORE AVE ,Bike Infrastructure,7500.0,ON W ARDMORE AVE FROM N KENMORE AVE (1040 W) TO N BROADWAY (1199 W),Bike Lane/Marked Shared Lane (2017),48,2017
24952,1100 W ARGYLE ST ,5065,5000,4781,N,WINTHROP,AVE,29286,102011,1100 W WINONA ST ,Lighting,900.0,N WINTHROP AVE & W WINONA ST,Floodlight Menu (2017),48,2017
29286,1100 W WINONA ST ,5133,5100,51223,N,WINTHROP,AVE,2662,146849,  DEAD END  ,Lighting,900.0,N WINTHROP AVE & W WINONA ST,Floodlight Menu (2017),48,2017
9253,1500 W BERWYN AVE ,5325,5300,11212,N,CLARK,ST,3404,101883,1500 W SUMMERDALE AVE ,Streets & Transportation,0.0,N CLARK ST & W SUMMERDALE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
3404,1500 W SUMMERDALE AVE ,5359,5332,15609,N,CLARK,ST,36045,101879,1500 W BALMORAL AVE ,Streets & Transportation,0.0,N CLARK ST & W SUMMERDALE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
22602,1545 W HOLLYWOOD AVE ,5673,5658,13393,N,CLARK,ST,2583,101801,1543 W HOLLYWOOD AVE ,Streets & Transportation,0.0,N CLARK ST & W HOLLYWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
33301,1541 W OLIVE AVE ,5663,5632,16817,N,CLARK,ST,22602,101800,1545 W HOLLYWOOD AVE ,Streets & Transportation,0.0,N CLARK ST & W HOLLYWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
2583,1543 W HOLLYWOOD AVE ,5717,5700,28142,N,CLARK,ST,17532,101767,1550 W EDGEWATER AVE ,Streets & Transportation,0.0,N CLARK ST & W HOLLYWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
33301,1541 W OLIVE AVE ,5663,5632,16817,N,CLARK,ST,22602,101800,1545 W HOLLYWOOD AVE ,Streets & Transportation,0.0,N CLARK ST & W OLIVE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
2970,1533 W BRYN MAWR AVE ,5629,5600,48718,N,CLARK,ST,33301,101799,1541 W OLIVE AVE ,Streets & Transportation,0.0,N CLARK ST & W OLIVE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
34137,5432 N GLENWOOD AVE ,1487,1400,16893,W,RASCHER,AVE,31829,101862,5435 N CLARK ST ,Streets & Transportation,0.0,W RASCHER AVE & N CLARK ST,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
1508,6400 N GREENVIEW AVE ,1535,1500,27184,W,DEVON,AVE,36663,100365,6400 N BOSWORTH AVE ,Streets & Transportation,5000.0,W DEVON AVE & N BOSWORTH AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
36663,6400 N BOSWORTH AVE ,1569,1532,45429,W,DEVON,AVE,19641,154568,6400 N ASHLAND AVE ,Streets & Transportation,5000.0,W DEVON AVE & N BOSWORTH AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
3444,5232 N GLENWOOD AVE ,1491,1400,11469,W,FARRAGUT,AVE,17903,101902,5233 N CLARK ST ,Streets & Transportation,350.0,W FARRAGUT AVE & N CLARK ST,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
33301,1541 W OLIVE AVE ,5663,5632,16817,N,CLARK,ST,22602,101800,1545 W HOLLYWOOD AVE ,Streets & Transportation,0.0,N CLARK ST & W OLIVE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
2970,1533 W BRYN MAWR AVE ,5629,5600,48718,N,CLARK,ST,33301,101799,1541 W OLIVE AVE ,Streets & Transportation,0.0,N CLARK ST & W OLIVE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
3403,5332 N GLENWOOD AVE ,1487,1400,1628,W,SUMMERDALE,AVE,3404,101869,5333 N CLARK ST ,Streets & Transportation,0.0,W SUMMERDALE AVE & N CLARK ST,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
3404,5333 N CLARK ST ,1531,1500,35553,W,SUMMERDALE,AVE,3405,101870,5333 N ASHLAND AVE ,Streets & Transportation,0.0,W SUMMERDALE AVE & N CLARK ST,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
1508,6400 N GREENVIEW AVE ,1535,1500,27184,W,DEVON,AVE,36663,100365,6400 N BOSWORTH AVE ,Streets & Transportation,0.0,W DEVON AVE & N BOSWORTH AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
36663,6400 N BOSWORTH AVE ,1569,1532,45429,W,DEVON,AVE,19641,154568,6400 N ASHLAND AVE ,Streets & Transportation,0.0,W DEVON AVE & N BOSWORTH AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
36378,6400 N WAYNE AVE ,1359,1332,1454,W,DEVON,AVE,35650,100336,6399 N GLENWOOD AVE ,Streets & Transportation,0.0,W DEVON AVE & N WAYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
1505,6400 N LAKEWOOD AVE ,1326,1300,53106,W,DEVON,AVE,36378,100335,6400 N WAYNE AVE ,Streets & Transportation,0.0,W DEVON AVE & N WAYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2017)",48,2017
33301,1541 W OLIVE AVE ,5663,5632,16817,N,CLARK,ST,22602,101800,1545 W HOLLYWOOD AVE ,Streets & Transportation,600.0,N CLARK ST & W OLIVE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
2970,1533 W BRYN MAWR AVE ,5629,5600,48718,N,CLARK,ST,33301,101799,1541 W OLIVE AVE ,Streets & Transportation,600.0,N CLARK ST & W OLIVE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
22602,1545 W HOLLYWOOD AVE ,5673,5658,13393,N,CLARK,ST,2583,101801,1543 W HOLLYWOOD AVE ,Streets & Transportation,600.0,N CLARK ST & W HOLLYWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
33301,1541 W OLIVE AVE ,5663,5632,16817,N,CLARK,ST,22602,101800,1545 W HOLLYWOOD AVE ,Streets & Transportation,600.0,N CLARK ST & W HOLLYWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
2583,1543 W HOLLYWOOD AVE ,5717,5700,28142,N,CLARK,ST,17532,101767,1550 W EDGEWATER AVE ,Streets & Transportation,600.0,N CLARK ST & W HOLLYWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
36045,1500 W BALMORAL AVE ,5433,5400,24600,N,CLARK,ST,31829,150927,1499 W RASCHER AVE ,Streets & Transportation,600.0,N CLARK ST & W RASCHER AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
31829,1499 W RASCHER AVE ,5459,5430,52175,N,CLARK,ST,32350,150926,1500 W CATALPA AVE ,Streets & Transportation,600.0,N CLARK ST & W RASCHER AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
9253,1500 W BERWYN AVE ,5325,5300,11212,N,CLARK,ST,3404,101883,1500 W SUMMERDALE AVE ,Streets & Transportation,600.0,N CLARK ST & W SUMMERDALE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
3404,1500 W SUMMERDALE AVE ,5359,5332,15609,N,CLARK,ST,36045,101879,1500 W BALMORAL AVE ,Streets & Transportation,600.0,N CLARK ST & W SUMMERDALE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
36378,6400 N WAYNE AVE ,1359,1332,1454,W,DEVON,AVE,35650,100336,6399 N GLENWOOD AVE ,Streets & Transportation,600.0,W DEVON AVE & N WAYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
1505,6400 N LAKEWOOD AVE ,1326,1300,53106,W,DEVON,AVE,36378,100335,6400 N WAYNE AVE ,Streets & Transportation,600.0,W DEVON AVE & N WAYNE AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
33181,6400 N MAGNOLIA AVE ,1259,1230,25216,W,DEVON,AVE,1505,100334,6400 N LAKEWOOD AVE ,Streets & Transportation,350.0,W DEVON AVE & N LAKEWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
1505,6400 N LAKEWOOD AVE ,1326,1300,53106,W,DEVON,AVE,36378,100335,6400 N WAYNE AVE ,Streets & Transportation,350.0,W DEVON AVE & N LAKEWOOD AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
1508,6400 N GREENVIEW AVE ,1535,1500,27184,W,DEVON,AVE,36663,100365,6400 N BOSWORTH AVE ,Streets & Transportation,600.0,W DEVON AVE & N BOSWORTH AVE,"In-Road ""State Law Stop For Pedestrians"" Signs (2018)",48,2017
