,Clean Ward,Alderperson,Start Date,End Date,End Year for Fill,year,category,calls,num_projects,total_cost
2021,17,David H. Moore,"May 18, 2015",present,2023,2023,Security Cameras,453,0,0
2022,17,David H. Moore,"May 18, 2015",present,2023,2023,"Plants, Gardens, & Sustainability",2618,0,0
2023,17,David H. Moore,"May 18, 2015",present,2023,2023,Parks & Rec,6,0,0
2024,17,David H. Moore,"May 18, 2015",present,2023,2023,Lighting,205,2,1000
2025,17,David H. Moore,"May 18, 2015",present,2023,2023,Bike Infrastructure,6,0,0
2026,17,David H. Moore,"May 18, 2015",present,2023,2023,Beautification,2479,0,0
2027,18,Derrick Curtis,"May 18, 2015",present,2023,2023,Lighting,309,0,0
2028,18,Derrick Curtis,"May 18, 2015",present,2023,2023,Parks & Rec,4,0,0
2029,18,Derrick Curtis,"May 18, 2015",present,2023,2023,"Plants, Gardens, & Sustainability",1167,0,0
2030,18,Derrick Curtis,"May 18, 2015",present,2023,2023,Security Cameras,170,0,0
2031,18,Derrick Curtis,"May 18, 2015",present,2023,2023,Streets & Transportation,4109,48,1499999
2032,29,Chris Taliaferro,"May 18, 2015",present,2023,2023,Streets & Transportation,2896,55,1357499
2033,29,Chris Taliaferro,"May 18, 2015",present,2023,2023,Security Cameras,223,0,0
2034,18,Derrick Curtis,"May 18, 2015",present,2023,2023,Beautification,3185,0,0
2035,31,"Felix Cardona, Jr.","May 20, 2019",Present,2023,2023,Streets & Transportation,2639,36,1005499
2036,31,"Felix Cardona, Jr.","May 20, 2019",Present,2023,2023,Security Cameras,224,0,0
2037,31,"Felix Cardona, Jr.","May 20, 2019",Present,2023,2023,"Plants, Gardens, & Sustainability",1095,0,0
2038,3,Pat Dowell,"April 27, 2007",Present,2023,2023,Parks & Rec,11,0,0
2039,3,Pat Dowell,"April 27, 2007",Present,2023,2023,"Plants, Gardens, & Sustainability",307,0,0
2040,3,Pat Dowell,"April 27, 2007",Present,2023,2023,Security Cameras,165,0,0
2041,3,Pat Dowell,"April 27, 2007",Present,2023,2023,Streets & Transportation,2590,54,1330653
2042,3,Pat Dowell,"April 27, 2007",Present,2023,2023,Beautification,1278,0,0
2043,30,Ariel Reboyras,May 2003,"May 15, 2023",2023,2023,Beautification,2647,0,0
2044,30,Ariel Reboyras,May 2003,"May 15, 2023",2023,2023,Bike Infrastructure,53,0,0
2045,32,Scott Waguespack,"May 20, 2007",present,2023,2023,Beautification,4483,0,0
2046,30,Ariel Reboyras,May 2003,"May 15, 2023",2023,2023,Lighting,123,5,347299
2047,30,Ariel Reboyras,May 2003,"May 15, 2023",2023,2023,"Plants, Gardens, & Sustainability",1236,0,0
2048,30,Ariel Reboyras,May 2003,"May 15, 2023",2023,2023,Security Cameras,193,0,0
2049,30,Ariel Reboyras,May 2003,"May 15, 2023",2023,2023,Streets & Transportation,3783,38,1095015
2050,31,"Felix Cardona, Jr.","May 20, 2019",Present,2023,2023,Beautification,2605,0,0
2051,31,"Felix Cardona, Jr.","May 20, 2019",Present,2023,2023,Bike Infrastructure,14,0,0
2052,31,"Felix Cardona, Jr.","May 20, 2019",Present,2023,2023,Lighting,87,7,494500
2053,31,"Felix Cardona, Jr.","May 20, 2019",Present,2023,2023,Parks & Rec,1,0,0
2054,30,Ariel Reboyras,May 2003,"May 15, 2023",2023,2023,Parks & Rec,7,0,0
2055,32,Scott Waguespack,"May 20, 2007",present,2023,2023,Bike Infrastructure,158,0,0
2056,32,Scott Waguespack,"May 20, 2007",present,2023,2023,Lighting,139,0,0
2057,32,Scott Waguespack,"May 20, 2007",present,2023,2023,Parks & Rec,3,0,0
2058,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2023,2023,Streets & Transportation,2370,32,1119439
2059,34,Bill Conway,"May 15, 2023",present,2023,2023,Beautification,2252,0,0
2060,34,Bill Conway,"May 15, 2023",present,2023,2023,Bike Infrastructure,337,0,0
2061,34,Bill Conway,"May 15, 2023",present,2023,2023,Lighting,27,0,0
2062,34,Bill Conway,"May 15, 2023",present,2023,2023,Parks & Rec,2,0,0
2063,34,Bill Conway,"May 15, 2023",present,2023,2023,"Plants, Gardens, & Sustainability",119,0,0
2064,34,Bill Conway,"May 15, 2023",present,2023,2023,Security Cameras,83,0,0
2065,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2023,2023,Security Cameras,247,0,0
2066,34,Bill Conway,"May 15, 2023",present,2023,2023,Streets & Transportation,3087,17,393833
2067,16,Stephanie Coleman,"May 20, 2019",present,2023,2023,Security Cameras,619,0,0
2068,16,Stephanie Coleman,"May 20, 2019",present,2023,2023,"Plants, Gardens, & Sustainability",1026,0,0
2069,16,Stephanie Coleman,"May 20, 2019",present,2023,2023,Parks & Rec,12,0,0
2070,16,Stephanie Coleman,"May 20, 2019",present,2023,2023,Lighting,220,0,0
2071,16,Stephanie Coleman,"May 20, 2019",present,2023,2023,Bike Infrastructure,3,0,0
2072,16,Stephanie Coleman,"May 20, 2019",present,2023,2023,Beautification,4098,0,0
2073,34,Carrie Austin,"August 5, 1994","March 1, 2023",2023,2023,Beautification,2252,0,0
2074,16,Stephanie Coleman,"May 20, 2019",present,2023,2023,Streets & Transportation,3203,30,1348339
2075,39,Samantha Nugent,"May 20, 2019",present,2023,2023,Parks & Recreation,0,1,150000
2076,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2023,2023,Schools & Libraries,0,2,242000
2077,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2023,2023,Parks & Rec,4,0,0
2078,32,Scott Waguespack,"May 20, 2007",present,2023,2023,Parks & Recreation,0,1,50000
2079,32,Scott Waguespack,"May 20, 2007",present,2023,2023,"Plants, Gardens, & Sustainability",858,0,0
2080,32,Scott Waguespack,"May 20, 2007",present,2023,2023,Security Cameras,274,0,0
2081,32,Scott Waguespack,"May 20, 2007",present,2023,2023,Streets & Transportation,4176,53,1442158
2082,29,Chris Taliaferro,"May 18, 2015",present,2023,2023,Schools & Libraries,0,1,50000
2083,29,Chris Taliaferro,"May 18, 2015",present,2023,2023,"Plants, Gardens, & Sustainability",647,0,0
2084,29,Chris Taliaferro,"May 18, 2015",present,2023,2023,Parks & Recreation,0,2,92000
2085,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2023,2023,"Plants, Gardens, & Sustainability",521,0,0
2086,9,Anthony Beale,May 1999,present,2023,2023,Security Cameras,599,0,0
2087,29,Chris Taliaferro,"May 18, 2015",present,2023,2023,Lighting,270,1,500
2088,29,Chris Taliaferro,"May 18, 2015",present,2023,2023,Bike Infrastructure,4,0,0
2089,29,Chris Taliaferro,"May 18, 2015",present,2023,2023,Beautification,1798,0,0
2090,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2023,2023,Beautification,2742,0,0
2091,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2023,2023,Bike Infrastructure,56,1,106763
2092,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2023,2023,Lighting,96,0,0
2093,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2023,2023,Miscellaneous,0,1,27543
2094,29,Chris Taliaferro,"May 18, 2015",present,2023,2023,Parks & Rec,14,0,0
2095,23,Silvana Tabares,"June 28, 2018",present,2023,2023,Beautification,4245,1,100000
2096,39,Samantha Nugent,"May 20, 2019",present,2023,2023,"Plants, Gardens, & Sustainability",814,0,0
2097,39,Samantha Nugent,"May 20, 2019",present,2023,2023,Streets & Transportation,3950,23,1128368
2098,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Streets & Transportation,4232,22,1496879
2099,2,Brian K. Hopkins,May 2015,present,2023,2023,Beautification,1152,0,0
2100,2,Brian K. Hopkins,May 2015,present,2023,2023,Bike Infrastructure,60,0,0
2101,2,Brian K. Hopkins,May 2015,present,2023,2023,Lighting,31,0,0
2102,2,Brian K. Hopkins,May 2015,present,2023,2023,Parks & Rec,1,0,0
2103,2,Brian K. Hopkins,May 2015,present,2023,2023,"Plants, Gardens, & Sustainability",128,0,0
2104,2,Brian K. Hopkins,May 2015,present,2023,2023,Security Cameras,101,0,0
2105,11,Nicole Lee,"March 28, 2022",present,2023,2023,Streets & Transportation,3302,29,963069
2106,11,Nicole Lee,"March 28, 2022",present,2023,2023,Security Cameras,152,2,6500
2107,46,James Cappleman,"May 16, 2011","May 15, 2023",2023,2023,Beautification,1697,2,15750
2108,46,James Cappleman,"May 16, 2011","May 15, 2023",2023,2023,Bike Infrastructure,64,0,0
2109,46,James Cappleman,"May 16, 2011","May 15, 2023",2023,2023,Lighting,56,0,0
2110,46,James Cappleman,"May 16, 2011","May 15, 2023",2023,2023,Miscellaneous,0,1,11000
2111,46,James Cappleman,"May 16, 2011","May 15, 2023",2023,2023,Parks & Rec,4,0,0
2112,46,James Cappleman,"May 16, 2011","May 15, 2023",2023,2023,"Plants, Gardens, & Sustainability",343,0,0
2113,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Security Cameras,121,0,0
2114,45,Jim Gardiner,"May 20, 2019",present,2023,2023,"Plants, Gardens, & Sustainability",1202,0,0
2115,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Parks & Rec,2,0,0
2116,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Lighting,164,0,0
2117,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2023,2023,Streets & Transportation,3181,23,1386293
2118,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2023,2023,Security Cameras,165,0,0
2119,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2023,2023,"Plants, Gardens, & Sustainability",793,0,0
2120,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2023,2023,Parks & Rec,2,0,0
2121,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2023,2023,Lighting,156,4,40901
2122,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2023,2023,Bike Infrastructure,7,0,0
2123,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2023,2023,Beautification,5945,0,0
2124,46,James Cappleman,"May 16, 2011","May 15, 2023",2023,2023,Security Cameras,266,1,3500
2125,44,Tom Tunney,"January 16, 2003","May 15, 2023",2023,2023,Beautification,1301,2,1200
2126,44,Tom Tunney,"January 16, 2003","May 15, 2023",2023,2023,Lighting,50,4,81643
2127,44,Tom Tunney,"January 16, 2003","May 15, 2023",2023,2023,Parks & Rec,1,0,0
2128,44,Tom Tunney,"January 16, 2003","May 15, 2023",2023,2023,"Plants, Gardens, & Sustainability",412,0,0
2129,44,Tom Tunney,"January 16, 2003","May 15, 2023",2023,2023,Security Cameras,108,0,0
2130,44,Tom Tunney,"January 16, 2003","May 15, 2023",2023,2023,Streets & Transportation,1573,36,1135373
2131,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Beautification,2549,0,0
2132,45,Jim Gardiner,"May 20, 2019",present,2023,2023,Bike Infrastructure,23,0,0
2133,44,Tom Tunney,"January 16, 2003","May 15, 2023",2023,2023,Bike Infrastructure,84,0,0
2134,12,Julia Ramirez,"May 15, 2023",present,2023,2023,Beautification,5945,0,0
2135,46,James Cappleman,"May 16, 2011","May 15, 2023",2023,2023,Streets & Transportation,2233,27,1340210
2136,46,Angela Clay,"May 15, 2023",present,2023,2023,Bike Infrastructure,64,0,0
2137,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,Bike Infrastructure,47,0,0
2138,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,Lighting,91,0,0
2139,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,Miscellaneous,0,1,50000
2140,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,Parks & Rec,6,0,0
2141,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,Parks & Recreation,0,1,50000
2142,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,"Plants, Gardens, & Sustainability",451,0,0
2143,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,Schools & Libraries,0,1,19095
2144,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,Security Cameras,156,0,0
2145,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,Streets & Transportation,1998,17,555553
2146,2,Brian K. Hopkins,May 2015,present,2023,2023,Streets & Transportation,2107,24,1303166
2147,23,Silvana Tabares,"June 28, 2018",present,2023,2023,Streets & Transportation,3300,79,1298813
2148,23,Silvana Tabares,"June 28, 2018",present,2023,2023,Security Cameras,63,0,0
2149,23,Silvana Tabares,"June 28, 2018",present,2023,2023,"Plants, Gardens, & Sustainability",1033,0,0
2150,23,Silvana Tabares,"June 28, 2018",present,2023,2023,Parks & Rec,3,0,0
2151,23,Silvana Tabares,"June 28, 2018",present,2023,2023,Lighting,248,0,0
2152,48,Leni Manaa-Hoppenworth,"May 15, 2023",present,2023,2023,Beautification,1263,0,0
2153,47,Matt Martin,"May 20, 2019",Present,2023,2023,Streets & Transportation,3081,57,1120635
2154,47,Matt Martin,"May 20, 2019",Present,2023,2023,Security Cameras,185,0,0
2155,47,Matt Martin,"May 20, 2019",Present,2023,2023,Schools & Libraries,0,1,9539
2156,46,Angela Clay,"May 15, 2023",present,2023,2023,Lighting,56,0,0
2157,46,Angela Clay,"May 15, 2023",present,2023,2023,Miscellaneous,0,1,11000
2158,46,Angela Clay,"May 15, 2023",present,2023,2023,Parks & Rec,4,0,0
2159,46,Angela Clay,"May 15, 2023",present,2023,2023,"Plants, Gardens, & Sustainability",343,0,0
2160,46,Angela Clay,"May 15, 2023",present,2023,2023,Security Cameras,266,1,3500
2161,46,Angela Clay,"May 15, 2023",present,2023,2023,Streets & Transportation,2233,27,1340210
2162,11,Nicole Lee,"March 28, 2022",present,2023,2023,"Plants, Gardens, & Sustainability",2068,0,0
2163,46,Angela Clay,"May 15, 2023",present,2023,2023,Beautification,1697,2,15750
2164,11,Nicole Lee,"March 28, 2022",present,2023,2023,Parks & Rec,3,0,0
2165,11,Nicole Lee,"March 28, 2022",present,2023,2023,Bike Infrastructure,68,0,0
2166,11,Nicole Lee,"March 28, 2022",present,2023,2023,Beautification,3940,0,0
2167,47,Matt Martin,"May 20, 2019",Present,2023,2023,Beautification,2567,0,0
2168,47,Matt Martin,"May 20, 2019",Present,2023,2023,Bike Infrastructure,71,3,250000
2169,47,Matt Martin,"May 20, 2019",Present,2023,2023,Lighting,118,6,3117
2170,47,Matt Martin,"May 20, 2019",Present,2023,2023,Parks & Rec,6,0,0
2171,47,Matt Martin,"May 20, 2019",Present,2023,2023,"Plants, Gardens, & Sustainability",841,0,0
2172,11,Nicole Lee,"March 28, 2022",present,2023,2023,Lighting,189,1,500
2173,12,Julia Ramirez,"May 15, 2023",present,2023,2023,Bike Infrastructure,7,0,0
2174,12,Julia Ramirez,"May 15, 2023",present,2023,2023,Lighting,156,4,40901
2175,12,Julia Ramirez,"May 15, 2023",present,2023,2023,Parks & Rec,2,0,0
2176,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Beautification,1708,0,0
2177,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Bike Infrastructure,70,0,0
2178,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Lighting,118,1,1000
2179,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Parks & Rec,3,0,0
2180,40,Andre Vasquez,"May 20, 2019",present,2023,2023,"Plants, Gardens, & Sustainability",551,0,0
2181,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Security Cameras,99,0,0
2182,40,Andre Vasquez,"May 20, 2019",present,2023,2023,Streets & Transportation,3200,29,1100840
2183,13,Marty Quinn,May 2011,present,2023,2023,Streets & Transportation,3349,184,1485974
2184,13,Marty Quinn,May 2011,present,2023,2023,Security Cameras,46,0,0
2185,13,Marty Quinn,May 2011,present,2023,2023,"Plants, Gardens, & Sustainability",726,0,0
2186,13,Marty Quinn,May 2011,present,2023,2023,Parks & Rec,1,0,0
2187,13,Marty Quinn,May 2011,present,2023,2023,Miscellaneous,0,1,2217
2188,13,Marty Quinn,May 2011,present,2023,2023,Lighting,264,16,9900
2189,13,Marty Quinn,May 2011,present,2023,2023,Bike Infrastructure,5,0,0
2190,13,Marty Quinn,May 2011,present,2023,2023,Beautification,1856,0,0
2191,26,Roberto Maldonado,2009,present,2023,2023,Beautification,3223,0,0
2192,26,Roberto Maldonado,2009,present,2023,2023,Bike Infrastructure,40,0,0
2193,26,Roberto Maldonado,2009,present,2023,2023,Lighting,137,1,179000
2194,26,Roberto Maldonado,2009,present,2023,2023,Miscellaneous,0,1,39558
2195,14,Edward M. Burke,"March 14, 1969",Present,2023,2023,Beautification,7196,0,0
2196,19,Matthew O'Shea,2011,present,2023,2023,"Plants, Gardens, & Sustainability",1541,0,0
2197,19,Matthew O'Shea,2011,present,2023,2023,Security Cameras,66,0,0
2198,19,Matthew O'Shea,2011,present,2023,2023,Streets & Transportation,4070,27,1493774
2199,26,Roberto Maldonado,2009,present,2023,2023,Streets & Transportation,2759,36,1243421
2200,26,Roberto Maldonado,2009,present,2023,2023,Security Cameras,306,0,0
2201,26,Roberto Maldonado,2009,present,2023,2023,"Plants, Gardens, & Sustainability",568,0,0
2202,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Beautification,1466,0,0
2203,4,Sophia King,"April 16, 2016",present,2023,2023,Beautification,1250,0,0
2204,4,Sophia King,"April 16, 2016",present,2023,2023,Lighting,131,1,500
2205,4,Sophia King,"April 16, 2016",present,2023,2023,Parks & Rec,3,0,0
2206,4,Sophia King,"April 16, 2016",present,2023,2023,Parks & Recreation,0,1,250000
2207,4,Sophia King,"April 16, 2016",present,2023,2023,"Plants, Gardens, & Sustainability",323,1,150000
2208,4,Sophia King,"April 16, 2016",present,2023,2023,Security Cameras,86,0,0
2209,4,Sophia King,"April 16, 2016",present,2023,2023,Streets & Transportation,2860,44,1099499
2210,26,Roberto Maldonado,2009,present,2023,2023,Parks & Rec,12,0,0
2211,4,Sophia King,"April 16, 2016",present,2023,2023,Bike Infrastructure,48,0,0
2212,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Bike Infrastructure,7,0,0
2213,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Lighting,221,1,500
2214,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Parks & Rec,1,0,0
2215,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,"Plants, Gardens, & Sustainability",422,1,10000
2216,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Security Cameras,97,0,0
2217,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Streets & Transportation,2776,32,664525
2218,25,Byron Sigcho-Lopez,2019,present,2023,2023,Lighting,146,1,500
2219,25,Byron Sigcho-Lopez,2019,present,2023,2023,Bike Infrastructure,65,0,0
2220,25,Byron Sigcho-Lopez,2019,present,2023,2023,Beautification,6905,0,0
2221,12,Julia Ramirez,"May 15, 2023",present,2023,2023,Streets & Transportation,3181,23,1386293
2222,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Parks & Recreation,0,2,198081
2223,12,Julia Ramirez,"May 15, 2023",present,2023,2023,Security Cameras,165,0,0
2224,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Beautification,1301,2,1200
2225,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Bike Infrastructure,84,0,0
2226,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Lighting,50,4,81643
2227,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Parks & Rec,1,0,0
2228,44,Bennett Lawson,"May 15, 2023",present,2023,2023,"Plants, Gardens, & Sustainability",412,0,0
2229,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Security Cameras,108,0,0
2230,44,Bennett Lawson,"May 15, 2023",present,2023,2023,Streets & Transportation,1573,36,1135373
2231,12,Julia Ramirez,"May 15, 2023",present,2023,2023,"Plants, Gardens, & Sustainability",793,0,0
2232,39,Samantha Nugent,"May 20, 2019",present,2023,2023,Security Cameras,158,0,0
2233,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Parks & Rec,4,0,0
2234,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Lighting,74,1,48617
2235,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,"Plants, Gardens, & Sustainability",1045,0,0
2236,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Security Cameras,37,0,0
2237,41,Anthony Napolitano,"May 18, 2015",present,2023,2023,Streets & Transportation,3788,30,1482162
2238,3,Pat Dowell,"April 27, 2007",Present,2023,2023,Bike Infrastructure,58,0,0
2239,25,Byron Sigcho-Lopez,2019,present,2023,2023,Security Cameras,253,0,0
2240,25,Byron Sigcho-Lopez,2019,present,2023,2023,"Plants, Gardens, & Sustainability",389,0,0
2241,25,Byron Sigcho-Lopez,2019,present,2023,2023,Parks & Rec,8,0,0
2242,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Miscellaneous,0,1,8000
2243,42,Brendan Reilly,2007,Present,2023,2023,Beautification,2910,2,203099
2244,42,Brendan Reilly,2007,Present,2023,2023,Lighting,22,2,325000
2245,42,Brendan Reilly,2007,Present,2023,2023,Parks & Rec,2,0,0
2246,42,Brendan Reilly,2007,Present,2023,2023,"Plants, Gardens, & Sustainability",84,0,0
2247,42,Brendan Reilly,2007,Present,2023,2023,Security Cameras,78,1,3000
2248,42,Brendan Reilly,2007,Present,2023,2023,Streets & Transportation,3839,20,680746
2249,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Beautification,2146,0,0
2250,43,Timmy Knudsen,"September 21, 2022",Present,2023,2023,Bike Infrastructure,113,0,0
2251,42,Brendan Reilly,2007,Present,2023,2023,Bike Infrastructure,203,0,0
2252,9,Anthony Beale,May 1999,present,2023,2023,Streets & Transportation,4075,44,1493436
